,plu_id,plu_hierarchy_lvl_2_desc,plu_width_amt,plu_depth_amt,plu_height_amt,Квант
14595,4352606.0,Бакалея (Food),10.5,0.5,15.5,20.0
14596,4101600.0,Детское питание (Food),3.0,7.7,16.0,
14597,4131726.0,Сопутствующие товары (Food),4.5,9.5,23.0,
14598,3627013.0,Сопутствующие товары (Food),12.0,9.5,30.0,
14599,4223304.0,"Соки, воды, пиво",9.0,6.0,19.5,
14600,4104572.0,Кондитерские изделия (Food),25.0,3.5,11.0,15.0
14601,4238890.0,Кондитерские изделия (Food),19.5,3.1,7.1,
14602,4366513.0,Кондитерские изделия (Food),7.7,0.9,18.0,14.0
14603,2046675.0,Рыбная гастрономия,7.3,7.3,7.1,
14604,4257497.0,Бакалея (Food),11.5,5.0,23.0,
14605,74861.0,Сопутствующие товары (Food),6.3,2.0,6.5,
14606,3643866.0,Рыбная гастрономия,10.0,1.0,25.0,
14607,4316285.0,Кондитерские изделия (Food),23.5,5.5,15.4,
14608,4328154.0,"Соки, воды, пиво",7.5,7.5,24.5,
14609,23937.0,Сопутствующие товары (Food),5.0,3.0,12.0,
14610,3335518.0,"Соки, воды, пиво",7.0,6.0,25.5,12.0
14611,4237833.0,Корма для животных,7.0,2.0,16.5,
14612,3182853.0,Молочная гастрономия,24.0,11.0,7.0,
14613,4227561.0,Молочная гастрономия,8.0,10.0,2.5,
14614,4212867.0,Детское питание (Fresh),4.8,4.0,12.0,6.0
14615,4212266.0,Бакалея (Food),10.1,10.1,3.7,
14616,3613024.0,Молочная гастрономия,8.1,8.1,23.8,
14617,51691.0,Бакалея (Food),11.0,8.5,14.0,
14618,4248910.0,Молочная гастрономия,7.6,7.6,8.1,
14619,3677955.0,Бакалея (Food),10.0,5.0,21.5,
14620,3481382.0,Кондитерские изделия (Fresh),15.0,15.0,8.5,1.0
14621,3374731.0,Сопутствующие товары (Food),8.6,4.3,16.3,6.0
14622,4210084.0,Корма для животных,11.0,7.5,25.0,
14623,3691102.0,Детские товары (Food),9.4,5.0,15.0,7.0
14624,3420065.0,Молочная гастрономия,7.0,7.0,23.0,
14625,4169710.0,Кондитерские изделия (Food),12.0,20.0,4.0,
14626,3944163.0,Диабетическое питание,13.0,2.0,10.0,
14627,4120356.0,"Соки, воды, пиво",8.1,8.1,25.4,
14628,4069133.0,"Соки, воды, пиво",11.5,7.5,24.0,6.0
14629,4237070.0,Детское питание (Food),14.5,4.5,14.5,
14630,3921086.0,Молочная гастрономия,6.5,3.0,3.0,
14631,3638454.0,Бакалея (Food),12.0,0.5,17.0,
14632,3603636.0,Детское питание (Food),6.3,4.5,8.4,18.0
14633,4220199.0,Сопутствующие товары (Food),9.0,6.0,29.0,
14634,3671743.0,Кондитерские изделия (Food),16.0,4.5,24.5,14.0
14635,3256527.0,Кондитерские изделия (Food),7.7,0.9,6.2,
14636,4112905.0,Сопутствующие товары (Food),19.0,6.5,6.5,
14637,4368113.0,Диабетическое питание,13.0,3.0,10.0,
14638,4032672.0,Замороженные продукты,22.0,20.0,2.0,
14639,3999228.0,"Соки, воды, пиво",7.0,6.0,25.5,
14640,3668519.0,Молочная гастрономия,13.0,1.3,21.5,
14641,4048995.0,Молочная гастрономия,15.0,3.0,23.0,
14642,4315665.0,"Соки, воды, пиво",6.5,6.5,17.0,12.0
14643,4299006.0,Молочная гастрономия,9.5,9.5,8.4,
14644,4232895.0,Детское питание (Food),13.5,4.0,14.0,
14645,3491262.0,Молочная гастрономия,7.0,7.0,17.0,
14646,3444876.0,"Соки, воды, пиво",6.4,6.4,20.2,
14647,3377512.0,Молочная гастрономия,9.5,7.8,5.2,6.0
14648,4308120.0,Молочная гастрономия,6.2,6.2,14.8,
14649,3974930.0,Сопутствующие товары (Food),5.28,5.28,23.35,
14650,4001468.0,Детское питание (Food),5.0,3.8,12.0,15.0
14651,3340103.0,Бакалея (Food),11.6,11.6,29.0,
14652,4228716.0,"Соки, воды, пиво",6.45,6.45,23.33,
14653,3403476.0,Молочная гастрономия,7.5,10.0,2.7,24.0
14654,4238826.0,Замороженные продукты,20.0,24.0,4.5,
14655,4002169.0,Молочная гастрономия,7.3,7.0,12.0,
14656,4274818.0,Молочная гастрономия,13.0,21.5,1.3,
14657,4362915.0,Бакалея (Food),14.0,4.0,19.0,
14658,2149621.0,Корма для животных,13.5,5.2,21.5,
14659,3436718.0,Молочная гастрономия,13.2,4.0,6.2,
14660,4147763.0,"Готовая кулинария, салаты",14.0,15.0,4.5,
14661,4093207.0,Сопутствующие товары (Food),9.3,6.2,18.5,
14662,3356453.0,Сопутствующие товары (Food),5.2,5.2,23.7,
14663,4229740.0,Мясная гастрономия,15.7,3.5,14.7,
14664,4350066.0,Сопутствующие товары (Food),12.9,0.5,19.4,
14665,4252558.0,Мясная гастрономия,5.0,22.0,5.0,
14666,4302949.0,Молочная гастрономия,7.0,3.0,2.5,10.0
14667,3364386.0,Сопутствующие товары (Food),10.0,7.0,12.0,10.0
14668,4257355.0,Молочная гастрономия,9.5,9.5,9.8,8.0
14669,4227562.0,Молочная гастрономия,10.0,4.0,6.0,
14670,4288761.0,Кондитерские изделия (Food),14.0,6.0,20.0,
14671,3381643.0,Диабетическое питание,9.0,5.0,20.0,
14672,95713.0,"Хлеб, хлебобулочные изделия (Food)",8.0,4.0,17.0,4.0
14673,3413434.0,Сопутствующие товары (Food),8.6,5.9,28.5,15.0
14674,4307230.0,Кондитерские изделия (Food),12.0,8.0,14.0,
14675,4257398.0,Сопутствующие товары (Food),5.0,5.0,17.4,
14676,4372019.0,Кондитерские изделия (Food),11.0,3.0,19.0,
14677,4301816.0,Молочная гастрономия,9.3,9.3,8.5,
14678,3950535.0,Сопутствующие товары (Food),2.5,10.3,11.1,
14679,3142744.0,Молочная гастрономия,9.5,9.5,6.0,12.0
14680,3651245.0,Одежда,18.0,2.0,24.0,
14681,4068378.0,"Соки, воды, пиво",9.9,9.9,32.2,
14682,3657511.0,Мясо и мясные изделия,15.0,10.0,9.0,
14683,4360747.0,Молочная гастрономия,9.5,9.5,4.5,4.0
14684,4236429.0,Бакалея (Food),6.7,6.7,19.0,
14685,4354781.0,Сопутствующие товары (Food),4.4,4.4,18.0,
14686,4332762.0,"Хлеб, хлебобулочные изделия (Food)",12.0,8.0,18.0,
14687,4175283.0,Кондитерские изделия (Food),9.7,9.7,4.1,
14688,2156702.0,Сопутствующие товары (Food),9.4,4.3,13.0,
14689,4339294.0,Бакалея (Food),7.2,7.2,12.5,
14690,76532.0,Кондитерские изделия (Food),11.6,2.5,14.5,
14691,3226602.0,Бакалея (Food),9.0,9.0,14.0,
14692,3927205.0,Диабетическое питание,9.0,6.0,19.0,
14693,4158428.0,Бакалея (Food),8.0,7.0,15.0,12.0
14694,3490519.0,Кондитерские изделия (Food),11.3,1.3,9.4,11.0
14695,4052333.0,Птица и изделия из птицы,16.6,23.8,5.0,
14696,4336623.0,Овощи - Фрукты,12.9,12.9,6.9,
14697,3611869.0,Кондитерские изделия (Food),14.0,5.0,19.0,
14698,4268317.0,Кондитерские изделия (Food),4.4,4.4,22.0,
14699,3418192.0,Бакалея (Food),10.1,10.1,2.7,24.0
14700,3691087.0,Бакалея (Food),17.1,4.1,22.1,6.0
14701,4149127.0,Бакалея (Food),6.7,6.7,14.2,
14702,4039999.0,Мясная гастрономия,18.8,10.0,5.7,8.0
14703,3974645.0,Сопутствующие товары (Food),9.3,4.6,21.7,
14704,3149727.0,Мясная гастрономия,8.0,12.0,8.0,
14705,4120008.0,Сопутствующие товары (Food),12.0,3.0,12.0,
14706,4332759.0,Мясо и мясные изделия,21.0,14.8,4.5,
14707,4223425.0,Сопутствующие товары (Food),10.0,3.0,20.5,
14708,4056918.0,Мясная гастрономия,14.0,25.0,1.5,
14709,4106381.0,"Соки, воды, пиво",8.5,8.5,24.0,
14710,4270848.0,"Хлеб, хлебобулочные изделия (Food)",25.0,40.0,6.0,
14711,4318100.0,"Соки, воды, пиво",6.5,6.5,17.0,12.0
14712,4120251.0,"Соки, воды, пиво",8.41,8.41,27.55,
14713,3649830.0,Замороженные продукты,12.5,21.0,7.5,
14714,4342118.0,Замороженные продукты,4.5,20.0,4.5,
14715,4157703.0,Бакалея (Food),12.5,3.0,21.0,
14716,3198367.0,Молочная гастрономия,6.3,6.3,6.7,
14717,4332035.0,Бакалея (Food),4.5,8.0,14.0,
14718,4070024.0,Бакалея (Food),19.0,4.7,23.5,
14719,4296990.0,"Соки, воды, пиво",6.5,7.5,23.7,
14720,3012876.0,Канцелярские товары,5.5,1.2,20.0,
14721,4349115.0,"Соки, воды, пиво",8.0,8.0,29.2,12.0
14722,4125677.0,Овощи - Фрукты,32.0,32.0,6.0,9.0
14723,4112749.0,Детские товары (Food),8.3,5.8,25.0,
14724,3693174.0,"Соки, воды, пиво",7.0,6.0,25.5,
14725,3998556.0,Канцелярские товары,9.5,0.1,15.0,
14726,3671587.0,Рыбная гастрономия,9.5,1.7,14.5,
14727,4205211.0,Кондитерские изделия (Food),26.3,38.8,13.6,
14728,3428419.0,Бакалея (Food),11.0,4.0,18.0,
14729,2113031.0,Сопутствующие товары (Food),4.8,4.8,13.0,
14730,4114964.0,Молочная гастрономия,10.5,5.5,21.0,
14731,3363586.0,Бакалея (Food),8.0,8.0,16.2,
14732,48699.0,Овощи - Фрукты,14.0,10.0,23.0,
14733,3921928.0,Кондитерские изделия (Food),27.5,6.0,8.0,
14734,3496293.0,Бакалея (Food),14.0,8.0,24.0,6.0
14735,4258886.0,Кондитерские изделия (Food),12.7,22.0,3.2,
14736,4091499.0,Бакалея (Food),6.7,6.7,8.7,8.0
14737,3494917.0,Бакалея (Food),6.5,6.5,16.5,
14738,4303245.0,Кондитерские изделия (Food),3.8,15.0,5.0,
14739,15939.0,Бакалея (Food),12.0,6.0,22.0,
14740,4047519.0,Бакалея (Food),6.2,6.2,27.9,12.0
14741,3443518.0,Овощи - Фрукты,10.5,10.5,35.0,
14742,4292765.0,Бакалея (Food),12.0,2.0,22.0,
14743,3488656.0,Корма для животных,19.0,7.5,27.0,
14744,3921087.0,Молочная гастрономия,6.5,3.0,3.0,
14745,4175830.0,Детское питание (Food),5.0,3.0,8.5,18.0
14746,3658481.0,Мясная гастрономия,5.0,5.0,19.0,
14747,3627612.0,Товары для ремонта,11.0,2.7,19.5,
14748,4283976.0,Диабетическое питание,9.2,5.1,11.9,
14749,4243956.0,Сопутствующие товары (Food),11.2,4.0,17.5,
14750,4198730.0,Молочная гастрономия,7.0,7.0,7.0,
14751,4110020.0,"Соки, воды, пиво",9.0,9.0,27.5,
14752,4349930.0,Кондитерские изделия (Fresh),10.0,20.0,9.0,
14753,4186013.0,Мясная гастрономия,23.0,38.5,2.0,
14754,3502601.0,Кондитерские изделия (Food),24.0,3.0,9.8,
14755,2163162.0,Кондитерские изделия (Food),14.0,4.0,21.0,10.0
14756,4240196.0,Сопутствующие товары (Food),5.2,5.2,16.0,
14757,3426375.0,Замороженные продукты,26.0,19.0,5.0,10.0
14758,3687670.0,Мясная гастрономия,15.0,2.0,14.5,
14759,3670735.0,Кондитерские изделия (Food),25.0,48.0,15.0,
14760,3200674.0,Детское питание (Food),5.4,4.0,11.0,18.0
14761,4264333.0,Молочная гастрономия,6.3,9.5,9.0,
14762,4158390.0,Товары для дома,13.5,13.5,13.0,
14763,3387453.0,Рыбная гастрономия,18.5,0.7,28.0,
14764,3407792.0,Бакалея (Food),10.0,7.5,10.0,
14765,4343709.0,Мясная гастрономия,15.4,15.0,4.5,
14766,2110732.0,Бакалея (Food),16.0,16.0,7.0,36.0
14767,4261477.0,Товары для дома,22.0,1.0,33.0,
14768,4008105.0,Мясная гастрономия,4.0,35.0,4.0,
14769,4225894.0,Алкоголь,7.6,7.6,31.0,
14770,80487.0,Сопутствующие товары (Food),6.4,4.8,16.0,3.0
14771,4182208.0,Замороженные продукты,21.0,4.0,21.0,
14772,4328123.0,Замороженные продукты,19.0,4.0,23.0,
14773,4309521.0,Детское питание (Food),6.5,6.5,23.1,
14774,3438042.0,Сопутствующие товары (Food),9.0,6.0,26.0,
14775,4165144.0,Бакалея (Food),7.2,6.0,17.0,
14776,3618950.0,Кондитерские изделия (Food),14.0,6.0,19.0,
14777,4074394.0,"Хлеб, хлебобулочные изделия (Food)",7.0,14.0,12.0,
14778,2057821.0,Кондитерские изделия (Food),14.0,6.0,19.0,
14779,3044397.0,Овощи - Фрукты,7.0,7.0,15.0,30.0
14780,4006271.0,Птица и изделия из птицы,25.0,40.0,15.0,
14781,4362599.0,"Соки, воды, пиво",8.0,8.0,29.0,
14782,3358721.0,Бакалея (Food),6.3,6.3,20.0,
14783,4072870.0,Кондитерские изделия (Food),18.3,4.7,21.7,6.0
14784,78004434.0,Хлеб СП,12.0,11.0,17.0,
14785,4247437.0,"Соки, воды, пиво",8.8,8.8,31.5,
14786,4048580.0,Детское питание (Food),6.3,4.5,8.4,
14787,1552.0,Овощи - Фрукты,13.0,13.0,13.0,
14788,4267901.0,Бакалея (Food),18.0,5.5,23.0,
14789,3635443.0,Бакалея (Food),16.0,6.0,26.0,
14790,3603084.0,Кондитерские изделия (Food),6.0,6.0,20.0,30.0
14791,4173822.0,Бакалея (Food),6.7,6.7,7.8,
14792,4295025.0,Молочная гастрономия,10.0,1.5,10.0,
14793,3668846.0,Молочная гастрономия,9.0,9.0,8.0,
14794,4268916.0,"Хлеб, хлебобулочные изделия (Food)",11.0,2.0,21.0,
14795,4229573.0,Молочная гастрономия,5.4,14.0,2.2,
14796,4329314.0,Кондитерские изделия (Food),29.5,3.0,20.0,
14797,4062762.0,Детское питание (Food),7.0,3.0,15.0,
14798,4125806.0,Мясная гастрономия,9.5,5.0,8.0,
14799,4249478.0,Кондитерские изделия (Fresh),23.0,23.0,10.1,
14800,4239011.0,Бакалея (Food),21.0,13.0,30.0,6.0
14801,4199472.0,Детское питание (Food),5.6,5.6,7.0,8.0
14802,4238825.0,Замороженные продукты,14.0,19.0,5.0,
14803,4277176.0,Рыбная гастрономия,28.0,12.0,3.0,
14804,4351060.0,Замороженные продукты,14.0,1.0,10.0,
14805,4250348.0,"Соки, воды, пиво",14.5,14.5,34.0,
14806,4106525.0,Детские товары (Food),4.2,5.2,12.7,
14807,4365359.0,Бакалея (Food),10.0,0.5,15.0,30.0
14808,3446505.0,Молочная гастрономия,24.0,11.0,7.0,16.0
14809,4251202.0,Сопутствующие товары (Food),12.0,5.9,29.0,
14810,3342540.0,"Соки, воды, пиво",6.6,6.6,26.5,
14811,4307027.0,Молочная гастрономия,9.5,9.5,9.6,
14812,3381876.0,Кондитерские изделия (Food),27.0,40.0,20.0,
14813,4308158.0,Канцелярские товары,18.0,1.2,7.5,
14814,4022880.0,"Готовая кулинария, салаты",8.0,5.0,18.7,
14815,3464155.0,Кондитерские изделия (Food),13.0,8.0,24.5,
14816,3998298.0,Корма для животных,0.02,0.01,0.17,
14817,4176635.0,Сопутствующие товары (Food),9.8,9.2,6.7,
14818,3414034.0,Бакалея (Food),15.0,7.5,15.0,
14819,3495079.0,"Соки, воды, пиво",7.3,7.3,18.0,
14820,3418825.0,Замороженные продукты,18.0,22.0,7.0,
14821,3267174.0,Овощи - Фрукты,10.0,10.0,5.0,12.0
14822,3633751.0,Сопутствующие товары (Food),16.0,9.2,31.3,
14823,4363652.0,Замороженные продукты,23.0,15.0,4.0,
14824,3631926.0,Овощи - Фрукты,9.0,7.0,9.0,
14825,4274156.0,"Соки, воды, пиво",6.5,6.5,25.5,
14826,79544.0,Рыбная гастрономия,13.1,1.8,20.0,6.0
14827,4270084.0,Молочная гастрономия,13.0,2.5,9.5,
14828,3488507.0,Сопутствующие товары (Food),9.4,4.5,16.0,
14829,4025330.0,Бакалея (Food),14.4,14.4,7.5,
14830,4094216.0,"Соки, воды, пиво",5.7,5.7,14.05,
14831,3464118.0,Замороженные продукты,18.0,22.0,5.0,
14832,3673345.0,Одежда,11.0,24.0,1.0,
14833,4365819.0,Овощи - Фрукты,13.0,10.0,12.0,
14834,4231483.0,Кондитерские изделия (Food),22.8,5.2,19.3,
14835,4218767.0,Сопутствующие товары (Food),5.5,5.5,23.1,
14836,5295.0,Молочная гастрономия,9.0,6.0,19.5,
